#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 265.8 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "5"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_XXmm_SINGLE_LAYER"
 2.301844507E-01 9.142364860E-01 -3.697242960E-02
 2.329401076E-01 9.142364860E-01 -3.703233600E-02
 2.329720110E-01 9.142364860E-01 -3.703302890E-02
 2.357388735E-01 9.142364860E-01 -3.708875924E-02
 2.357708961E-01 9.142364860E-01 -3.708940372E-02
 2.385498583E-01 9.142364860E-01 -3.714201972E-02
 2.385820299E-01 9.142364860E-01 -3.714263067E-02
 2.413731813E-01 9.142364860E-01 -3.719114140E-02
 2.414054871E-01 9.142364860E-01 -3.719170392E-02
 2.442077547E-01 9.142364860E-01 -3.723702952E-02
 2.442401946E-01 9.142364860E-01 -3.723755479E-02
 2.470545769E-01 9.142364860E-01 -3.727976233E-02
 2.470871508E-01 9.142364860E-01 -3.728025034E-02
 2.499127239E-01 9.142364860E-01 -3.731828928E-02
 2.499454319E-01 9.142364860E-01 -3.731872886E-02
 2.527821064E-01 9.142364860E-01 -3.735357895E-02
 2.528149486E-01 9.142364860E-01 -3.735398129E-02
 2.556627989E-01 9.142364860E-01 -3.738564998E-02
 2.556957603E-01 9.142364860E-01 -3.738601506E-02
 2.585546970E-01 9.142364860E-01 -3.741449490E-02
 2.585877776E-01 9.142364860E-01 -3.741482273E-02
 2.614578903E-01 9.142364860E-01 -3.743912652E-02
 2.614911199E-01 9.142364860E-01 -3.743940964E-02
 2.643724084E-01 9.142364860E-01 -3.746053204E-02
 2.644057572E-01 9.142364860E-01 -3.746077791E-02
 2.672971189E-01 9.142364860E-01 -3.747864068E-02
 2.673305869E-01 9.142364860E-01 -3.747884929E-02
 2.702331543E-01 9.142364860E-01 -3.749352694E-02
 2.702667415E-01 9.142364860E-01 -3.749369830E-02
 2.731803358E-01 9.142364860E-01 -3.750518709E-02
 2.732140720E-01 9.142364860E-01 -3.750532120E-02
 2.761369050E-01 9.142364860E-01 -3.751349449E-02
 2.761707306E-01 9.142364860E-01 -3.751358762E-02
 2.791047096E-01 9.142364860E-01 -3.751758859E-02
 2.791386843E-01 9.142364860E-01 -3.751763329E-02
 2.820817232E-01 9.142364860E-01 -3.751929104E-02
 2.821157873E-01 9.142364860E-01 -3.751930967E-02
 2.850700021E-01 9.142364860E-01 -3.751778230E-02
 2.851041853E-01 9.142364860E-01 -3.751776367E-02
 2.880676091E-01 9.142364860E-01 -3.751192987E-02
 2.881019115E-01 9.142364860E-01 -3.751186281E-02
 2.910763919E-01 9.142364860E-01 -3.750382364E-02
 2.911108136E-01 9.142364860E-01 -3.750373051E-02
 2.940934300E-01 9.142364860E-01 -3.749230132E-02
 2.941279709E-01 9.142364860E-01 -3.749216720E-02
 2.971207500E-01 9.142364860E-01 -3.747748584E-02
 2.971553802E-01 9.142364860E-01 -3.747731447E-02
 3.001582921E-01 9.142364860E-01 -3.745937347E-02
 3.001930416E-01 9.142364860E-01 -3.745916486E-02
 3.032040298E-01 9.142364860E-01 -3.743881732E-02
 3.032388985E-01 9.142364860E-01 -3.743858263E-02
 3.062601089E-01 9.142364860E-01 -3.741399571E-02
 3.062950671E-01 9.142364860E-01 -3.741371259E-02
 3.093243539E-01 9.142364860E-01 -3.738671914E-02
 3.093594313E-01 9.142364860E-01 -3.738640621E-02
 3.123988807E-01 9.142364860E-01 -3.735615686E-02
 3.124340773E-01 9.142364860E-01 -3.735580668E-02
 3.154816628E-01 9.142364860E-01 -3.732216358E-02
 3.155169487E-01 9.142364860E-01 -3.732177243E-02
 3.185736537E-01 9.142364860E-01 -3.728579357E-02
 3.186090291E-01 9.142364860E-01 -3.728537634E-02
 3.216738701E-01 9.142364860E-01 -3.724600375E-02
 3.217093349E-01 9.142364860E-01 -3.724554926E-02
 3.247823715E-01 9.142364860E-01 -3.720278293E-02
 3.248179555E-01 9.142364860E-01 -3.720228747E-02
 3.279000223E-01 9.142364860E-01 -3.715718165E-02
 3.279356956E-01 9.142364860E-01 -3.715666011E-02
 3.310260177E-01 9.142364860E-01 -3.710816801E-02
 3.310617805E-01 9.142364860E-01 -3.710760549E-02
 3.341601193E-01 9.142364860E-01 -3.705669940E-02
 3.341959715E-01 9.142364860E-01 -3.705611080E-02
 3.373015821E-01 9.142364860E-01 -3.700076044E-02
 3.373375237E-01 9.142364860E-01 -3.700011969E-02
 3.404521644E-01 9.142364860E-01 -3.694341704E-02
 3.404882252E-01 9.142364860E-01 -3.694276139E-02
 3.436099887E-01 9.142364860E-01 -3.688259423E-02
 3.436461389E-01 9.142364860E-01 -3.688189760E-02
 3.467751443E-01 9.142364860E-01 -3.681826964E-02
 3.468113542E-01 9.142364860E-01 -3.681753203E-02
 3.499484360E-01 9.142364860E-01 -3.675150126E-02
 3.499847651E-01 9.142364860E-01 -3.675073758E-02
 3.531289399E-01 9.142364860E-01 -3.668222576E-02
 3.531653285E-01 9.142364860E-01 -3.668143228E-02
 3.563166857E-01 9.142364860E-01 -3.660946339E-02
 3.563531637E-01 9.142364860E-01 -3.660862893E-02
 3.595116436E-01 9.142364860E-01 -3.653417900E-02
 3.595482111E-01 9.142364860E-01 -3.653331846E-02
 3.627138436E-01 9.142364860E-01 -3.645541146E-02
 3.627505004E-01 9.142364860E-01 -3.645450994E-02
 3.659222126E-01 9.142364860E-01 -3.637503833E-02
 3.659589291E-01 9.142364860E-01 -3.637411818E-02
 3.691388667E-01 9.142364860E-01 -3.629027680E-02
 3.691756725E-01 9.142364860E-01 -3.628930449E-02
 3.723607063E-01 9.142364860E-01 -3.620383143E-02
 3.723975718E-01 9.142364860E-01 -3.620284051E-02
 3.755897284E-01 9.142364860E-01 -3.611390293E-02
 3.756266832E-01 9.142364860E-01 -3.611287475E-02
 3.788250983E-01 9.142364860E-01 -3.602040559E-02
 3.788621128E-01 9.142364860E-01 -3.601933643E-02
 3.820675313E-01 9.142364860E-01 -3.592538089E-02
 3.821046352E-01 9.142364860E-01 -3.592429310E-02
 3.853152692E-01 9.142364860E-01 -3.582673520E-02
 3.853524327E-01 9.142364860E-01 -3.582560644E-02
 3.885692060E-01 9.142364860E-01 -3.572550789E-02
 3.886064291E-01 9.142364860E-01 -3.572434932E-02
 3.918283284E-01 9.142364860E-01 -3.562163189E-02
 3.918656111E-01 9.142364860E-01 -3.562044352E-02
 3.950946927E-01 9.142364860E-01 -3.551426902E-02
 3.951320648E-01 9.142364860E-01 -3.551303968E-02
 3.983652294E-01 9.142364860E-01 -3.540516272E-02
 3.984026611E-01 9.142364860E-01 -3.540391475E-02
 4.016419947E-01 9.142364860E-01 -3.529250994E-02
 4.016794860E-01 9.142364860E-01 -3.529122099E-02
 4.049250185E-01 9.142364860E-01 -3.517628834E-02
 4.049625993E-01 9.142364860E-01 -3.517495841E-02
 4.082122147E-01 9.142364860E-01 -3.505832702E-02
 4.082498252E-01 9.142364860E-01 -3.505697846E-02
 4.115045965E-01 9.142364860E-01 -3.493773192E-02
 4.115422666E-01 9.142364860E-01 -3.493634984E-02
 4.148022234E-01 9.142364860E-01 -3.481350839E-02
 4.148399532E-01 9.142364860E-01 -3.481208533E-02
 4.181040525E-01 9.142364860E-01 -3.468655422E-02
 4.181418419E-01 9.142364860E-01 -3.468510136E-02
 4.214110970E-01 9.142364860E-01 -3.455696255E-02
 4.214489460E-01 9.142364860E-01 -3.455547988E-02
 4.247234166E-01 9.142364860E-01 -3.442373872E-02
 4.247613251E-01 9.142364860E-01 -3.442221507E-02
 4.280388951E-01 9.142364860E-01 -3.428870812E-02
 4.280768335E-01 9.142364860E-01 -3.428716213E-02
 4.313595891E-01 9.142364860E-01 -3.415005654E-02
 4.313975871E-01 9.142364860E-01 -3.414846957E-02
 4.346845150E-01 9.142364860E-01 -3.400867805E-02
 4.347225726E-01 9.142364860E-01 -3.400706127E-02
 4.380136132E-01 9.142364860E-01 -3.386459127E-02
 4.380517006E-01 9.142364860E-01 -3.386294097E-02
 4.413459301E-01 9.142364860E-01 -3.371771798E-02
 4.413840771E-01 9.142364860E-01 -3.371603787E-02
 4.446825385E-01 9.142364860E-01 -3.356714547E-02
 4.447207153E-01 9.142364860E-01 -3.356542066E-02
 4.480232298E-01 9.142364860E-01 -3.341483697E-02
 4.480614662E-01 9.142364860E-01 -3.341309354E-02
 4.513662457E-01 9.142364860E-01 -3.325869888E-02
 4.514045119E-01 9.142364860E-01 -3.325691074E-02
 4.547134638E-01 9.142364860E-01 -3.309983015E-02
 4.547517598E-01 9.142364860E-01 -3.309801221E-02
 4.580638707E-01 9.142364860E-01 -3.293818608E-02
 4.581021965E-01 9.142364860E-01 -3.293633461E-02
 4.614174962E-01 9.142364860E-01 -3.277276829E-02
 4.614558816E-01 9.142364860E-01 -3.277087584E-02
 4.647744000E-01 9.142364860E-01 -3.260456026E-02
 4.648128152E-01 9.142364860E-01 -3.260263428E-02
 4.681344628E-01 9.142364860E-01 -3.243356198E-02
 4.681729078E-01 9.142364860E-01 -3.243160620E-02
 4.714967608E-01 9.142364860E-01 -3.225971386E-02
 4.715352356E-01 9.142364860E-01 -3.225772455E-02
 4.748612642E-01 9.142364860E-01 -3.208301589E-02
 4.748997688E-01 9.142364860E-01 -3.208099306E-02
 4.782290459E-01 9.142364860E-01 -3.190254420E-02
 4.782675803E-01 9.142364860E-01 -3.190047666E-02
 4.815990031E-01 9.142364860E-01 -3.171920776E-02
 4.816375673E-01 9.142364860E-01 -3.171711043E-02
 4.849702716E-01 9.142364860E-01 -3.153196350E-02
 4.850088358E-01 9.142364860E-01 -3.152982146E-02
 4.883446991E-01 9.142364860E-01 -3.134192526E-02
 4.883833230E-01 9.142364860E-01 -3.133974969E-02
 4.917213619E-01 9.142364860E-01 -3.114903346E-02
 4.917600155E-01 9.142364860E-01 -3.114682622E-02
 4.950992465E-01 9.142364860E-01 -3.095322102E-02
 4.951379001E-01 9.142364860E-01 -3.095098026E-02
 4.984783828E-01 9.142364860E-01 -3.075349703E-02
 4.985170662E-01 9.142364860E-01 -3.075121157E-02
 5.018597841E-01 9.142364860E-01 -3.054992296E-02
 5.018984675E-01 9.142364860E-01 -3.054759279E-02
 5.052424073E-01 9.142364860E-01 -3.034440242E-02
 5.052810907E-01 9.142364860E-01 -3.034204990E-02
 5.086262822E-01 9.142364860E-01 -3.013399616E-02
 5.086650252E-01 9.142364860E-01 -3.013158776E-02
 5.120113492E-01 9.142364860E-01 -2.992163040E-02
 5.120500922E-01 9.142364860E-01 -2.991919965E-02
 5.153977275E-01 9.142364860E-01 -2.970438264E-02
 5.154364705E-01 9.142364860E-01 -2.970189601E-02
 5.187853575E-01 9.142364860E-01 -2.948418446E-02
 5.188241005E-01 9.142364860E-01 -2.948166430E-02
 5.221731663E-01 9.142364860E-01 -2.926099859E-02
 5.222119093E-01 9.142364860E-01 -2.925844491E-02
 5.255612731E-01 9.142364860E-01 -2.903383225E-02
 5.256000161E-01 9.142364860E-01 -2.903123200E-02
 5.289506316E-01 9.142364860E-01 -2.880274691E-02
 5.289894342E-01 9.142364860E-01 -2.880010195E-02
 5.323401690E-01 9.142364860E-01 -2.856865525E-02
 5.323789716E-01 9.142364860E-01 -2.856597677E-02
 5.324716568E-01 9.142364860E-01 -2.724059299E-02
 5.324727297E-01 9.142364860E-01 -2.722525038E-02

ZONE T="SLICE_Y_0p9144_BINS07_KS_XXmm_SINGLE_LAYER"
 5.324727297E-01 9.143096805E-01 -2.722525038E-02
 5.291697383E-01 9.143096805E-01 -2.652611211E-02
 5.291487575E-01 9.143096805E-01 -2.652166598E-02
 5.258454680E-01 9.143096805E-01 -2.582549863E-02
 5.258244872E-01 9.143096805E-01 -2.582107112E-02
 5.225219727E-01 9.143096805E-01 -2.512894198E-02
 5.225009918E-01 9.143096805E-01 -2.512454055E-02
 5.191981792E-01 9.143096805E-01 -2.443637140E-02
 5.191771984E-01 9.143096805E-01 -2.443199605E-02
 5.158742070E-01 9.143096805E-01 -2.374680527E-02
 5.158532262E-01 9.143096805E-01 -2.374244854E-02
 5.125510097E-01 9.143096805E-01 -2.306029759E-02
 5.125300288E-01 9.143096805E-01 -2.305595949E-02
 5.092284083E-01 9.143096805E-01 -2.237883583E-02
 5.092074275E-01 9.143096805E-01 -2.237452939E-02
 5.059067607E-01 9.143096805E-01 -2.169945836E-02
 5.058857799E-01 9.143096805E-01 -2.169516496E-02
 5.025856495E-01 9.143096805E-01 -2.102511562E-02
 5.025646687E-01 9.143096805E-01 -2.102085575E-02
 4.992654622E-01 9.143096805E-01 -2.035286091E-02
 4.992444813E-01 9.143096805E-01 -2.034861408E-02
 4.959470034E-01 9.143096805E-01 -1.968472265E-02
 4.959260225E-01 9.143096805E-01 -1.968050189E-02
 4.926292002E-01 9.143096805E-01 -1.902064495E-02
 4.926082492E-01 9.143096805E-01 -1.901644841E-02
 4.893122315E-01 9.143096805E-01 -1.835963316E-02
 4.892912805E-01 9.143096805E-01 -1.835545711E-02
 4.859970510E-01 9.143096805E-01 -1.770175621E-02
 4.859761000E-01 9.143096805E-01 -1.769759879E-02
 4.826846123E-01 9.143096805E-01 -1.704708114E-02
 4.826636910E-01 9.143096805E-01 -1.704294421E-02
 4.793729186E-01 9.143096805E-01 -1.639645919E-02
 4.793519974E-01 9.143096805E-01 -1.639234833E-02
 4.760630131E-01 9.143096805E-01 -1.574897394E-02
 4.760420918E-01 9.143096805E-01 -1.574488357E-02
 4.727558196E-01 9.143096805E-01 -1.510568243E-02
 4.727349281E-01 9.143096805E-01 -1.510161813E-02
 4.694504142E-01 9.143096805E-01 -1.446553040E-02
 4.694295228E-01 9.143096805E-01 -1.446148567E-02
 4.661467969E-01 9.143096805E-01 -1.382851228E-02
 4.661259353E-01 9.143096805E-01 -1.382448711E-02
 4.628459215E-01 9.143096805E-01 -1.319469232E-02
 4.628250599E-01 9.143096805E-01 -1.319068763E-02
 4.595478773E-01 9.143096805E-01 -1.256407704E-02
 4.595270455E-01 9.143096805E-01 -1.256009284E-02
 4.562525451E-01 9.143096805E-01 -1.193765365E-02
 4.562317133E-01 9.143096805E-01 -1.193369552E-02
 4.529599547E-01 9.143096805E-01 -1.131443866E-02
 4.529391527E-01 9.143096805E-01 -1.131050102E-02
 4.496711493E-01 9.143096805E-01 -1.069449447E-02
 4.496503770E-01 9.143096805E-01 -1.069057733E-02
 4.463841021E-01 9.143096805E-01 -1.007867604E-02
 4.463633299E-01 9.143096805E-01 -1.007478498E-02
 4.431008995E-01 9.143096805E-01 -9.465143085E-03
 4.430801570E-01 9.143096805E-01 -9.461266920E-03
 4.398213625E-01 9.143096805E-01 -8.855864406E-03
 4.398006499E-01 9.143096805E-01 -8.852015249E-03
 4.365446568E-01 9.143096805E-01 -8.249799721E-03
 4.365239441E-01 9.143096805E-01 -8.245970123E-03
 4.332717061E-01 9.143096805E-01 -7.647001185E-03
 4.332510233E-01 9.143096805E-01 -7.643192541E-03
 4.300025403E-01 9.143096805E-01 -7.047475781E-03
 4.299818873E-01 9.143096805E-01 -7.043688092E-03
 4.267380536E-01 9.143096805E-01 -6.452282891E-03
 4.267174304E-01 9.143096805E-01 -6.448522210E-03
 4.234764278E-01 9.143096805E-01 -5.859307945E-03
 4.234558344E-01 9.143096805E-01 -5.855561234E-03
 4.202195406E-01 9.143096805E-01 -5.270658992E-03
 4.201989770E-01 9.143096805E-01 -5.266939756E-03
 4.169674218E-01 9.143096805E-01 -4.685357679E-03
 4.169468880E-01 9.143096805E-01 -4.681659862E-03
 4.137191176E-01 9.143096805E-01 -4.103328101E-03
 4.136985838E-01 9.143096805E-01 -4.099650774E-03
 4.104754925E-01 9.143096805E-01 -3.525631502E-03
 4.104549885E-01 9.143096805E-01 -3.521981649E-03
 4.072366059E-01 9.143096805E-01 -2.951281844E-03
 4.072161317E-01 9.143096805E-01 -2.947652945E-03
 4.040016234E-01 9.143096805E-01 -2.379214857E-03
 4.039811790E-01 9.143096805E-01 -2.375600394E-03
 4.007723331E-01 9.143096805E-01 -1.811541850E-03
 4.007519186E-01 9.143096805E-01 -1.807955210E-03
 3.975486755E-01 9.143096805E-01 -1.248275978E-03
 3.975283206E-01 9.143096805E-01 -1.244717161E-03
 3.943289816E-01 9.143096805E-01 -6.872998201E-04
 3.943086267E-01 9.143096805E-01 -6.837554392E-04
 3.911159039E-01 9.143096805E-01 -1.307874481E-04
 3.910956085E-01 9.143096805E-01 -1.272713416E-04
 3.879076540E-01 9.143096805E-01 4.223750730E-04
 3.878873885E-01 9.143096805E-01 4.258700646E-04
 3.847051859E-01 9.143096805E-01 9.721284150E-04
 3.846849501E-01 9.143096805E-01 9.756018408E-04
 3.815073967E-01 9.143096805E-01 1.517547411E-03
 3.814871907E-01 9.143096805E-01 1.520993421E-03
 3.783164620E-01 9.143096805E-01 2.060472267E-03
 3.782962859E-01 9.143096805E-01 2.063902561E-03
 3.751312196E-01 9.143096805E-01 2.598998370E-03
 3.751111031E-01 9.143096805E-01 2.602400724E-03
 3.719526827E-01 9.143096805E-01 3.133048769E-03
 3.719325960E-01 9.143096805E-01 3.136422951E-03
 3.687790036E-01 9.143096805E-01 3.664741060E-03
 3.687589467E-01 9.143096805E-01 3.668100340E-03
 3.656129539E-01 9.143096805E-01 4.190906882E-03
 3.655929565E-01 9.143096805E-01 4.194231238E-03
 3.624527454E-01 9.143096805E-01 4.714639857E-03
 3.624327779E-01 9.143096805E-01 4.717948847E-03
 3.592992425E-01 9.143096805E-01 5.233909935E-03
 3.592793047E-01 9.143096805E-01 5.237190519E-03
 3.561525047E-01 9.143096805E-01 5.749687552E-03
 3.561326265E-01 9.143096805E-01 5.752946250E-03
 3.530125022E-01 9.143096805E-01 6.260995753E-03
 3.529926538E-01 9.143096805E-01 6.264226045E-03
 3.498792052E-01 9.143096805E-01 6.768817548E-03
 3.498594165E-01 9.143096805E-01 6.772025954E-03
 3.467537463E-01 9.143096805E-01 7.273087278E-03
 3.467339873E-01 9.143096805E-01 7.276273333E-03
 3.436349630E-01 9.143096805E-01 7.772885263E-03
 3.436152637E-01 9.143096805E-01 7.776042912E-03
 3.405228853E-01 9.143096805E-01 8.268205449E-03
 3.405032158E-01 9.143096805E-01 8.271334693E-03
 3.374196589E-01 9.143096805E-01 8.760888129E-03
 3.374000490E-01 9.143096805E-01 8.764000610E-03
 3.343230784E-01 9.143096805E-01 9.248115122E-03
 3.343034983E-01 9.143096805E-01 9.251193143E-03
 3.312341869E-01 9.143096805E-01 9.731778875E-03
 3.312146664E-01 9.143096805E-01 9.734834544E-03
 3.281530738E-01 9.143096805E-01 1.021089964E-02
 3.281336129E-01 9.143096805E-01 1.021392643E-02
 3.250806928E-01 9.143096805E-01 1.068639569E-02
 3.250612915E-01 9.143096805E-01 1.068940014E-02
 3.220160306E-01 9.143096805E-01 1.115734596E-02
 3.219966590E-01 9.143096805E-01 1.116032153E-02
 3.189590573E-01 9.143096805E-01 1.162375230E-02
 3.189397454E-01 9.143096805E-01 1.162669901E-02
 3.159108758E-01 9.143096805E-01 1.208652928E-02
 3.158916235E-01 9.143096805E-01 1.208945271E-02
 3.128703833E-01 9.143096805E-01 1.254476514E-02
 3.128511608E-01 9.143096805E-01 1.254766062E-02
 3.098395765E-01 9.143096805E-01 1.299831457E-02
 3.098204136E-01 9.143096805E-01 1.300118025E-02
 3.068165481E-01 9.143096805E-01 1.344830357E-02
 3.067974448E-01 9.143096805E-01 1.345114689E-02
 3.038031459E-01 9.143096805E-01 1.389262360E-02
 3.037841022E-01 9.143096805E-01 1.389543060E-02
 3.007975221E-01 9.143096805E-01 1.433337852E-02
 3.007785380E-01 9.143096805E-01 1.433616318E-02
 2.978015542E-01 9.143096805E-01 1.476945076E-02
 2.977826297E-01 9.143096805E-01 1.477220561E-02
 2.948153317E-01 9.143096805E-01 1.520083752E-02
 2.947964668E-01 9.143096805E-01 1.520356257E-02
 2.918367684E-01 9.143096805E-01 1.562767476E-02
 2.918179631E-01 9.143096805E-01 1.563037187E-02
 2.888689935E-01 9.143096805E-01 1.605074666E-02
 2.888502479E-01 9.143096805E-01 1.605341956E-02
 2.859098315E-01 9.143096805E-01 1.646821573E-02
 2.858911455E-01 9.143096805E-01 1.647085324E-02
 2.829613984E-01 9.143096805E-01 1.688091829E-02
 2.829427719E-01 9.143096805E-01 1.688352600E-02
 2.800216973E-01 9.143096805E-01 1.728999615E-02
 2.800031304E-01 9.143096805E-01 1.729258150E-02
 2.770926356E-01 9.143096805E-01 1.769333333E-02
 2.770741284E-01 9.143096805E-01 1.769588143E-02
 2.741722763E-01 9.143096805E-01 1.809204184E-02
 2.741538286E-01 9.143096805E-01 1.809456013E-02
 2.712626159E-01 9.143096805E-01 1.848599873E-02
 2.712442279E-01 9.143096805E-01 1.848848723E-02
 2.683636546E-01 9.143096805E-01 1.887519285E-02
 2.683453262E-01 9.143096805E-01 1.887765154E-02
 2.654743493E-01 9.143096805E-01 1.925970055E-02
 2.654560804E-01 9.143096805E-01 1.926212944E-02
 2.625957429E-01 9.143096805E-01 1.963945106E-02
 2.625775635E-01 9.143096805E-01 1.964185014E-02
 2.597278059E-01 9.143096805E-01 2.001345158E-02
 2.597096860E-01 9.143096805E-01 2.001581527E-02
 2.568705082E-01 9.143096805E-01 2.038269117E-02
 2.568524480E-01 9.143096805E-01 2.038502321E-02
 2.540239394E-01 9.143096805E-01 2.074717171E-02
 2.540059686E-01 9.143096805E-01 2.074947394E-02
 2.511880398E-01 9.143096805E-01 2.110689320E-02
 2.511701286E-01 9.143096805E-01 2.110916562E-02
 2.483627945E-01 9.143096805E-01 2.146086842E-02
 2.483449429E-01 9.143096805E-01 2.146310546E-02
 2.455492169E-01 9.143096805E-01 2.181000821E-02
 2.455314398E-01 9.143096805E-01 2.181221358E-02
 2.427463382E-01 9.143096805E-01 2.215439081E-02
 2.427286357E-01 9.143096805E-01 2.215656638E-02
 2.399550974E-01 9.143096805E-01 2.249295823E-02
 2.399374545E-01 9.143096805E-01 2.249509655E-02
 2.371755242E-01 9.143096805E-01 2.282668836E-02
 2.371579558E-01 9.143096805E-01 2.282879688E-02
 2.344065905E-01 9.143096805E-01 2.315467037E-02
 2.343890965E-01 9.143096805E-01 2.315674163E-02
 2.316503376E-01 9.143096805E-01 2.347774804E-02
 2.316329181E-01 9.143096805E-01 2.347978950E-02
 2.289047837E-01 9.143096805E-01 2.379606664E-02
 2.288874388E-01 9.143096805E-01 2.379807830E-02
 2.261718214E-01 9.143096805E-01 2.410850301E-02
 2.261545509E-01 9.143096805E-01 2.411047742E-02
 2.234505266E-01 9.143096805E-01 2.441510931E-02
 2.234333307E-01 9.143096805E-01 2.441704646E-02
 2.207408845E-01 9.143096805E-01 2.471688390E-02
 2.207237631E-01 9.143096805E-01 2.471879125E-02
 2.180438787E-01 9.143096805E-01 2.501277067E-02
 2.180268317E-01 9.143096805E-01 2.501464076E-02
 2.153595537E-01 9.143096805E-01 2.530375309E-02
 2.153425962E-01 9.143096805E-01 2.530559152E-02
 2.126868516E-01 9.143096805E-01 2.558891848E-02
 2.126699686E-01 9.143096805E-01 2.559071966E-02
 2.100277692E-01 9.143096805E-01 2.586811967E-02
 2.100109756E-01 9.143096805E-01 2.586988360E-02
 2.073803842E-01 9.143096805E-01 2.614248358E-02
 2.073636502E-01 9.143096805E-01 2.614421770E-02
 2.047456056E-01 9.143096805E-01 2.641096152E-02
 2.047289610E-01 9.143096805E-01 2.641265839E-02
 2.021234483E-01 9.143096805E-01 2.667354792E-02
 2.021068782E-01 9.143096805E-01 2.667520754E-02
 1.995149106E-01 9.143096805E-01 2.693016641E-02
 1.994984299E-01 9.143096805E-01 2.693178691E-02
 1.969190687E-01 9.143096805E-01 2.718187869E-02
 1.969026625E-01 9.143096805E-01 2.718346938E-02
 1.943368316E-01 9.143096805E-01 2.742763981E-02
 1.943205148E-01 9.143096805E-01 2.742919326E-02
 1.917673051E-01 9.143096805E-01 2.766849287E-02
 1.917510629E-01 9.143096805E-01 2.767001465E-02
 1.892103106E-01 9.143096805E-01 2.790246531E-02
 1.891941577E-01 9.143096805E-01 2.790394425E-02
 1.866679937E-01 9.143096805E-01 2.813139372E-02
 1.866519302E-01 9.143096805E-01 2.813283913E-02
 1.841383129E-01 9.143096805E-01 2.835442871E-02
 1.841223240E-01 9.143096805E-01 2.835583687E-02
 1.816232204E-01 9.143096805E-01 2.857143246E-02
 1.816073358E-01 9.143096805E-01 2.857280336E-02
 1.791207641E-01 9.143096805E-01 2.878254279E-02
 1.791049540E-01 9.143096805E-01 2.878387645E-02
 1.766329855E-01 9.143096805E-01 2.898860723E-02
 1.766172647E-01 9.143096805E-01 2.898990922E-02
 1.741587520E-01 9.143096805E-01 2.918772399E-02
 1.741431206E-01 9.143096805E-01 2.918898128E-02
 1.716982126E-01 9.143096805E-01 2.938186191E-02
 1.716826707E-01 9.143096805E-01 2.938308753E-02
 1.692522913E-01 9.143096805E-01 2.956996858E-02
 1.692368388E-01 9.143096805E-01 2.957115695E-02
 1.668199748E-01 9.143096805E-01 2.975211293E-02
 1.668046117E-01 9.143096805E-01 2.975326404E-02
 1.644022763E-01 9.143096805E-01 2.992822416E-02
 1.643870026E-01 9.143096805E-01 2.992933616E-02
 1.619991958E-01 9.143096805E-01 3.009830043E-02
 1.619840115E-01 9.143096805E-01 3.009937517E-02
 1.596107930E-01 9.143096805E-01 3.026333451E-02
 1.595956981E-01 9.143096805E-01 3.026437759E-02
 1.572359502E-01 9.143096805E-01 3.042142093E-02
 1.572209448E-01 9.143096805E-01 3.042241931E-02
 1.548766941E-01 9.143096805E-01 3.057339415E-02
 1.548617929E-01 9.143096805E-01 3.057435341E-02
